Soil_color,Nitrogen,Phosphorus,Potassium,Rainfall,Temperature,Crop,Fertilizer
Clay soil,65,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,70,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,75,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,80,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,85,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,90,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,95,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,100,45,60,500,15,Wheat,19:19:19 NPK
Clay soil,60,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,65,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,70,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,75,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,80,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,85,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,90,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,95,50,40,600,20,Wheat,19:19:19 NPK
Clay soil,100,50,40,600,20,Wheat,Urea
Clay soil,60,55,45,700,25,Wheat,Urea
Clay soil,65,55,45,700,25,Wheat,Urea
Clay soil,70,55,45,700,25,Wheat,Urea
Clay soil,75,55,45,700,25,Wheat,Urea
Clay soil,80,55,45,700,25,Wheat,Urea
Clay soil,85,55,45,700,25,Wheat,Urea
Clay soil,90,55,45,700,25,Wheat,Urea
Clay soil,95,55,45,700,25,Wheat,Urea
Clay soil,100,55,45,700,25,Wheat,Urea
Clay soil,60,60,50,800,15,Wheat,Urea
Clay soil,65,60,50,800,15,Wheat,Urea
Clay soil,70,60,50,800,15,Wheat,Urea
Clay soil,75,60,50,800,15,Wheat,Urea
Clay soil,80,60,50,800,15,Wheat,Urea
Clay soil,85,60,50,800,15,Wheat,Urea
Clay soil,90,60,50,800,15,Wheat,Urea
Clay soil,95,60,50,800,15,Wheat,Urea
Clay soil,100,60,50,800,15,Wheat,Urea
Clay soil,60,40,60,900,20,Wheat,Urea
Clay soil,65,40,60,900,20,Wheat,Urea
Clay soil,70,40,60,900,20,Wheat,Urea
Clay soil,75,40,60,900,20,Wheat,Urea
Clay soil,80,40,60,900,20,Wheat,Urea
Clay soil,85,40,60,900,20,Wheat,Urea
Clay soil,90,40,60,900,20,Wheat,19:19:19 NPK
Clay soil,95,40,60,900,20,Wheat,19:19:19 NPK
Clay soil,100,40,60,900,20,Wheat,19:19:19 NPK
Clay soil,60,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,65,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,70,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,75,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,80,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,85,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,90,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,95,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,100,45,40,1000,25,Wheat,19:19:19 NPK
Clay soil,60,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,65,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,70,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,75,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,80,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,85,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,90,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,95,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,100,50,45,500,15,Wheat,19:19:19 NPK
Clay soil,60,55,50,600,20,Wheat,19:19:19 NPK
Clay soil,65,55,50,600,20,Wheat,19:19:19 NPK
Clay soil,70,55,50,600,20,Wheat,19:19:19 NPK
Clay soil,75,55,50,600,20,Wheat,19:19:19 NPK
Clay soil,80,55,50,600,20,Wheat,Urea
Clay soil,85,55,50,600,20,Wheat,Urea
Clay soil,90,55,50,600,20,Wheat,Urea
Clay soil,95,55,50,600,20,Wheat,Urea
Clay soil,100,55,50,600,20,Wheat,Urea
Clay soil,60,60,55,700,25,Wheat,Urea
Clay soil,65,60,55,700,25,Wheat,Urea
Clay soil,70,60,55,700,25,Wheat,Urea
Clay soil,75,60,55,700,25,Wheat,Urea
Clay soil,80,60,55,700,25,Wheat,Urea
Clay soil,85,60,55,700,25,Wheat,Urea
Clay soil,90,60,55,700,25,Wheat,Urea
Clay soil,95,60,55,700,25,Wheat,Urea
Clay soil,100,60,55,700,25,Wheat,Urea
Black,20,30,20,500,25,Groundnut,Chilated Micronutrient
Black,25,30,20,500,25,Groundnut,Chilated Micronutrient
Black,30,30,20,500,25,Groundnut,Chilated Micronutrient
Black,20,35,25,600,30,Groundnut,Chilated Micronutrient
Black,25,35,25,600,30,Groundnut,Chilated Micronutrient
Black,30,35,25,600,30,Groundnut,Chilated Micronutrient
Black,20,40,20,500,25,Groundnut,Chilated Micronutrient
Black,25,40,20,500,25,Groundnut,Chilated Micronutrient
Black,30,40,20,500,25,Groundnut,Chilated Micronutrient
Black,20,30,25,600,30,Groundnut,SSP
Black,25,30,25,600,30,Groundnut,SSP
Black,30,30,25,600,30,Groundnut,SSP
Black,20,35,20,500,25,Groundnut,SSP
Black,25,35,20,500,25,Groundnut,SSP
Black,30,35,20,500,25,Groundnut,SSP
Black,20,40,25,600,30,Groundnut,SSP
Black,25,40,25,600,30,Groundnut,SSP
Black,30,40,25,600,30,Groundnut,SSP
Black,50,25,30,500,25,Groundnut,Chilated Micronutrient
Black,55,25,30,500,25,Groundnut,Chilated Micronutrient
Black,60,25,30,500,25,Groundnut,Chilated Micronutrient
Black,50,30,35,600,30,Groundnut,Chilated Micronutrient
Black,55,30,35,600,30,Groundnut,Chilated Micronutrient
Black,60,30,35,600,30,Groundnut,Chilated Micronutrient
Black,50,25,40,500,25,Groundnut,Chilated Micronutrient
Black,55,25,40,500,25,Groundnut,Chilated Micronutrient
Black,60,25,40,500,25,Groundnut,Chilated Micronutrient
Black,50,30,30,600,30,Groundnut,SSP
Black,55,30,30,600,30,Groundnut,SSP
Black,60,30,30,600,30,Groundnut,SSP
Black,50,25,35,500,25,Groundnut,SSP
Black,55,25,35,500,25,Groundnut,SSP
Black,60,25,35,500,25,Groundnut,SSP
Black,50,30,40,600,30,Groundnut,SSP
Black,55,30,40,600,30,Groundnut,SSP
Black,60,30,40,600,30,Groundnut,SSP
Black,40,20,20,500,25,Groundnut,Chilated Micronutrient
Black,45,20,20,500,25,Groundnut,Chilated Micronutrient
Black,50,20,20,500,25,Groundnut,Chilated Micronutrient
Black,40,30,30,600,30,Groundnut,Chilated Micronutrient
Black,45,30,30,600,30,Groundnut,Chilated Micronutrient
Black,50,30,30,600,30,Groundnut,Chilated Micronutrient
Black,40,20,30,500,25,Groundnut,Chilated Micronutrient
Black,45,20,30,500,25,Groundnut,Chilated Micronutrient
Black,50,20,30,500,25,Groundnut,Chilated Micronutrient
Black,40,30,20,600,30,Groundnut,SSP
Black,45,30,20,600,30,Groundnut,SSP
Black,50,30,20,600,30,Groundnut,SSP
Clay soil,120,60,40,500,20,Maize,Urea
Clay soil,125,60,40,500,20,Maize,Urea
Clay soil,130,60,40,500,20,Maize,Urea
Clay soil,135,60,40,500,20,Maize,Urea
Clay soil,140,60,40,500,20,Maize,Urea
Clay soil,145,60,40,500,20,Maize,Urea
Clay soil,150,60,40,500,20,Maize,Urea
Clay soil,120,65,45,600,25,Maize,Urea
Clay soil,125,65,45,600,25,Maize,Urea
Clay soil,130,65,45,600,25,Maize,Urea
Clay soil,135,65,45,600,25,Maize,Urea
Clay soil,140,65,45,600,25,Maize,Urea
Clay soil,145,65,45,600,25,Maize,Urea
Clay soil,150,65,45,600,25,Maize,Urea
Clay soil,120,70,50,700,30,Maize,Urea
Clay soil,125,70,50,700,30,Maize,Urea
Clay soil,130,70,50,700,30,Maize,Urea
Clay soil,135,70,50,700,30,Maize,Urea
Clay soil,140,70,50,700,30,Maize,Urea
Clay soil,145,70,50,700,30,Maize,Urea
Clay soil,150,70,50,700,30,Maize,Urea
Clay soil,120,75,55,500,20,Maize,Urea
Clay soil,125,75,55,500,20,Maize,Urea
Clay soil,130,75,55,500,20,Maize,Urea
Clay soil,135,75,55,500,20,Maize,Urea
Clay soil,140,75,55,500,20,Maize,Urea
Clay soil,145,75,55,500,20,Maize,Urea
Clay soil,150,75,55,500,20,Maize,Urea
Clay soil,120,80,60,600,25,Maize,Urea
Clay soil,125,80,60,600,25,Maize,Urea
Clay soil,130,80,60,600,25,Maize,Urea
Clay soil,135,80,60,600,25,Maize,Urea
Clay soil,140,80,60,600,25,Maize,Urea
Clay soil,145,80,60,600,25,Maize,Urea
Clay soil,150,80,60,600,25,Maize,Urea
Clay soil,120,60,45,700,30,Maize,SSP
Clay soil,125,60,45,700,30,Maize,SSP
Clay soil,130,60,45,700,30,Maize,SSP
Clay soil,135,60,45,700,30,Maize,SSP
Clay soil,140,60,45,700,30,Maize,SSP
Clay soil,145,60,45,700,30,Maize,SSP
Clay soil,150,60,45,700,30,Maize,SSP
Clay soil,120,65,50,500,20,Maize,SSP
Clay soil,125,65,50,500,20,Maize,SSP
Clay soil,130,65,50,500,20,Maize,SSP
Clay soil,135,65,50,500,20,Maize,SSP
Clay soil,140,65,50,500,20,Maize,SSP
Clay soil,145,65,50,500,20,Maize,SSP
Clay soil,150,65,50,500,20,Maize,SSP
Clay soil,120,70,55,600,25,Maize,SSP
Clay soil,125,70,55,600,25,Maize,SSP
Clay soil,130,70,55,600,25,Maize,SSP
Clay soil,135,70,55,600,25,Maize,SSP
Clay soil,140,70,55,600,25,Maize,SSP
Clay soil,145,70,55,600,25,Maize,SSP
Clay soil,150,70,55,600,25,Maize,SSP
Clay soil,120,75,60,700,30,Maize,SSP
Clay soil,125,75,60,700,30,Maize,SSP
Clay soil,130,75,60,700,30,Maize,SSP
Clay soil,135,75,60,700,30,Maize,SSP
Clay soil,140,75,60,700,30,Maize,SSP
Clay soil,145,75,60,700,30,Maize,SSP
Clay soil,150,75,60,700,30,Maize,SSP
Clay soil,120,80,40,500,20,Maize,SSP
Clay soil,125,80,40,500,20,Maize,SSP
Clay soil,130,80,40,500,20,Maize,SSP
Clay soil,135,80,40,500,20,Maize,SSP
Clay soil,140,80,40,500,20,Maize,SSP
Clay soil,145,80,40,500,20,Maize,SSP
Clay soil,150,80,40,500,20,Maize,SSP
Clay soil,120,60,50,600,25,Maize,MOP
Clay soil,125,60,50,600,25,Maize,MOP
Clay soil,130,60,50,600,25,Maize,MOP
Clay soil,135,60,50,600,25,Maize,MOP
Clay soil,140,60,50,600,25,Maize,MOP
Clay soil,145,60,50,600,25,Maize,MOP
Clay soil,150,60,50,600,25,Maize,MOP
Clay soil,120,65,55,700,30,Maize,MOP
Clay soil,125,65,55,700,30,Maize,MOP
Clay soil,130,65,55,700,30,Maize,MOP
Clay soil,135,65,55,700,30,Maize,MOP
Clay soil,140,65,55,700,30,Maize,MOP
Clay soil,145,65,55,700,30,Maize,MOP
Clay soil,150,65,55,700,30,Maize,MOP
Clay soil,120,70,60,500,20,Maize,MOP
Clay soil,125,70,60,500,20,Maize,MOP
Clay soil,130,70,60,500,20,Maize,MOP
Clay soil,135,70,60,500,20,Maize,MOP
Clay soil,140,70,60,500,20,Maize,MOP
Clay soil,145,70,60,500,20,Maize,MOP
Clay soil,150,70,60,500,20,Maize,MOP
Clay soil,120,75,40,600,25,Maize,MOP
Clay soil,125,75,40,600,25,Maize,MOP
Clay soil,130,75,40,600,25,Maize,MOP
Clay soil,135,75,40,600,25,Maize,MOP
Clay soil,140,75,40,600,25,Maize,MOP
Clay soil,145,75,40,600,25,Maize,MOP
Clay soil,150,75,40,600,25,Maize,MOP
Clay soil,120,80,45,700,30,Maize,MOP
Clay soil,125,80,45,700,30,Maize,MOP
Clay soil,130,80,45,700,30,Maize,MOP
Clay soil,135,80,45,700,30,Maize,MOP
Clay soil,140,80,45,700,30,Maize,MOP
Clay soil,145,80,45,700,30,Maize,MOP
Clay soil,150,80,45,700,30,Maize,MOP
Clay soil,120,60,55,500,20,Maize,Urea
Clay soil,125,60,55,500,20,Maize,Urea
Clay soil,130,60,55,500,20,Maize,Urea
Clay soil,135,60,55,500,20,Maize,Urea
Clay soil,140,60,55,500,20,Maize,Urea
Clay soil,145,60,55,500,20,Maize,Urea
Clay soil,150,60,55,500,20,Maize,Urea
Clay soil,120,65,60,600,25,Maize,Urea
Clay soil,125,65,60,600,25,Maize,Urea
Clay soil,130,65,60,600,25,Maize,Urea
Clay soil,135,65,60,600,25,Maize,Urea
Clay soil,140,65,60,600,25,Maize,Urea
Clay soil,145,65,60,600,25,Maize,Urea
Clay soil,150,65,60,600,25,Maize,Urea
Clay soil,120,70,40,700,30,Maize,Urea
Clay soil,125,70,40,700,30,Maize,Urea
Clay soil,130,70,40,700,30,Maize,Urea
Clay soil,135,70,40,700,30,Maize,Urea
Clay soil,140,70,40,700,30,Maize,Urea
Clay soil,145,70,40,700,30,Maize,Urea
Clay soil,150,70,40,700,30,Maize,Urea
Clay soil,120,75,45,500,20,Maize,Urea
Clay soil,125,75,45,500,20,Maize,Urea
Clay soil,130,75,45,500,20,Maize,Urea
Clay soil,135,75,45,500,20,Maize,Urea
Clay soil,140,75,45,500,20,Maize,Urea
Clay soil,145,75,45,500,20,Maize,Urea
Clay soil,150,75,45,500,20,Maize,Urea
Clay soil,120,80,50,600,25,Maize,Urea
Clay soil,125,80,50,600,25,Maize,Urea
Clay soil,130,80,50,600,25,Maize,Urea
Clay soil,135,80,50,600,25,Maize,Urea
Clay soil,140,80,50,600,25,Maize,Urea
Clay soil,145,80,50,600,25,Maize,Urea
Clay soil,150,80,50,600,25,Maize,Urea
Clay soil,120,60,60,700,30,Maize,SSP
Clay soil,125,60,60,700,30,Maize,SSP
Clay soil,130,60,60,700,30,Maize,SSP
Clay soil,135,60,60,700,30,Maize,SSP
Clay soil,140,60,60,700,30,Maize,SSP
Clay soil,145,60,60,700,30,Maize,SSP
Clay soil,150,60,60,700,30,Maize,SSP
Clay soil,120,65,40,500,20,Maize,SSP
Clay soil,125,65,40,500,20,Maize,SSP
Clay soil,130,65,40,500,20,Maize,SSP
Clay soil,135,65,40,500,20,Maize,SSP
Clay soil,140,65,40,500,20,Maize,SSP
Clay soil,145,65,40,500,20,Maize,SSP
Clay soil,150,65,40,500,20,Maize,SSP
Clay soil,120,70,45,600,25,Maize,SSP
Clay soil,125,70,45,600,25,Maize,SSP
Clay soil,130,70,45,600,25,Maize,SSP
Clay soil,135,70,45,600,25,Maize,SSP
Clay soil,140,70,45,600,25,Maize,SSP
Clay soil,145,70,45,600,25,Maize,SSP
Clay soil,150,70,45,600,25,Maize,SSP
Clay soil,120,75,50,700,30,Maize,SSP
Clay soil,125,75,50,700,30,Maize,SSP
Clay soil,130,75,50,700,30,Maize,SSP
Clay soil,135,75,50,700,30,Maize,SSP
Clay soil,140,75,50,700,30,Maize,SSP
Clay soil,145,75,50,700,30,Maize,SSP
Clay soil,150,75,50,700,30,Maize,SSP
Clay soil,120,80,55,500,20,Maize,SSP
Clay soil,125,80,55,500,20,Maize,SSP
Clay soil,130,80,55,500,20,Maize,SSP
Clay soil,135,80,55,500,20,Maize,SSP
Clay soil,140,80,55,500,20,Maize,SSP
Clay soil,145,80,55,500,20,Maize,SSP
Clay soil,150,80,55,500,20,Maize,SSP
Red,40,20,20,300,20,Tur,Urea
Red,45,20,20,300,20,Tur,Urea
Red,50,20,20,300,20,Tur,Urea
Red,40,25,25,400,25,Tur,Urea
Red,45,25,25,400,25,Tur,Urea
Red,50,25,25,400,25,Tur,Urea
Red,40,30,30,300,30,Tur,Urea
Red,45,30,30,300,30,Tur,Urea
Red,50,30,30,300,30,Tur,Urea
Red,40,20,25,400,20,Tur,MOP
Red,45,20,25,400,20,Tur,MOP
Red,50,20,25,400,20,Tur,MOP
Red,40,25,30,300,25,Tur,MOP
Red,45,25,30,300,25,Tur,MOP
Red,50,25,30,300,25,Tur,MOP
Red,40,30,20,400,30,Tur,MOP
Red,45,30,20,400,30,Tur,MOP
Red,50,30,20,400,30,Tur,MOP
Red,40,20,30,300,20,Tur,SSP
Red,45,20,30,300,20,Tur,SSP
Red,50,20,30,300,20,Tur,SSP
Red,40,25,20,400,25,Tur,SSP
Red,45,25,20,400,25,Tur,SSP
Red,50,25,20,400,25,Tur,SSP
Red,40,30,25,300,30,Tur,SSP
Red,45,30,25,300,30,Tur,SSP
Red,50,30,25,300,30,Tur,SSP
Clay soil,20,30,20,800,20,Urad,Urea
Clay soil,25,30,20,800,20,Urad,Urea
Clay soil,30,30,20,800,20,Urad,Urea
Clay soil,20,35,25,900,25,Urad,Urea
Clay soil,25,35,25,900,25,Urad,Urea
Clay soil,30,35,25,900,25,Urad,Urea
Clay soil,20,40,30,1000,20,Urad,Urea
Clay soil,25,40,30,1000,20,Urad,Urea
Clay soil,30,40,30,1000,20,Urad,Urea
Clay soil,20,30,25,800,25,Urad,SSP
Clay soil,25,30,25,800,25,Urad,SSP
Clay soil,30,30,25,800,25,Urad,SSP
Clay soil,20,35,30,900,20,Urad,SSP
Clay soil,25,35,30,900,20,Urad,SSP
Clay soil,30,35,30,900,20,Urad,SSP
Clay soil,20,40,20,1000,25,Urad,SSP
Clay soil,25,40,20,1000,25,Urad,SSP
Clay soil,30,40,20,1000,25,Urad,SSP
Clay soil,20,30,30,800,20,Urad,DAP
Clay soil,25,30,30,800,20,Urad,DAP
Clay soil,30,30,30,800,20,Urad,DAP
Clay soil,20,35,20,900,25,Urad,DAP
Clay soil,25,35,20,900,25,Urad,DAP
Clay soil,30,35,20,900,25,Urad,DAP
Clay soil,20,40,25,1000,20,Urad,DAP
Clay soil,25,40,25,1000,20,Urad,DAP
Clay soil,30,40,25,1000,20,Urad,DAP
Alluvial,20,10,5,600,25,Moong,MOP
Alluvial,25,10,5,600,25,Moong,MOP
Alluvial,30,10,5,600,25,Moong,MOP
Alluvial,20,15,10,700,30,Moong,MOP
Alluvial,25,15,10,700,30,Moong,MOP
Alluvial,30,15,10,700,30,Moong,MOP
Alluvial,20,20,15,800,35,Moong,MOP
Alluvial,25,20,15,800,35,Moong,MOP
Alluvial,30,20,15,800,35,Moong,MOP
Alluvial,20,10,10,600,25,Moong,Urea
Alluvial,25,10,10,600,25,Moong,Urea
Alluvial,30,10,10,600,25,Moong,Urea
Alluvial,20,15,15,700,30,Moong,Urea
Alluvial,25,15,15,700,30,Moong,Urea
Alluvial,30,15,15,700,30,Moong,Urea
Alluvial,20,20,5,800,35,Moong,Urea
Alluvial,25,20,5,800,35,Moong,Urea
Alluvial,30,20,5,800,35,Moong,Urea
Alluvial,20,10,15,600,25,Moong,SSP
Alluvial,25,10,15,600,25,Moong,SSP
Alluvial,30,10,15,600,25,Moong,SSP
Alluvial,20,15,5,700,30,Moong,SSP
Alluvial,25,15,5,700,30,Moong,SSP
Alluvial,30,15,5,700,30,Moong,SSP
Alluvial,20,20,10,800,35,Moong,SSP
Alluvial,25,20,10,800,35,Moong,SSP
Alluvial,30,20,10,800,35,Moong,SSP
Black,40,25,10,600,20,Gram,18:46:00 NPK
Black,45,25,10,600,20,Gram,18:46:00 NPK
Black,50,25,10,600,20,Gram,18:46:00 NPK
Black,40,30,15,700,25,Gram,18:46:00 NPK
Black,45,30,15,700,25,Gram,18:46:00 NPK
Black,50,30,15,700,25,Gram,18:46:00 NPK
Black,40,25,15,600,20,Gram,Sulphur
Black,45,25,15,600,20,Gram,Sulphur
Black,50,25,15,600,20,Gram,Sulphur
Black,40,30,10,700,25,Gram,Sulphur
Black,45,30,10,700,25,Gram,Sulphur
Black,50,30,10,700,25,Gram,Sulphur
Alluvial,40,20,20,600,20,Masoor,Urea
Alluvial,45,20,20,600,20,Masoor,Urea
Alluvial,50,20,20,600,20,Masoor,Urea
Alluvial,40,25,25,700,25,Masoor,Urea
Alluvial,45,25,25,700,25,Masoor,Urea
Alluvial,50,25,25,700,25,Masoor,Urea
Alluvial,40,20,25,600,20,Masoor,DAP
Alluvial,45,20,25,600,20,Masoor,DAP
Alluvial,50,20,25,600,20,Masoor,DAP
Alluvial,40,25,20,700,25,Masoor,DAP
Alluvial,45,25,20,700,25,Masoor,DAP
Alluvial,50,25,20,700,25,Masoor,DAP
Black,100,60,60,500,10,Cotton,Magnesium Sulphate
Black,105,60,60,500,10,Cotton,Magnesium Sulphate
Black,110,60,60,500,10,Cotton,Magnesium Sulphate
Black,115,60,60,500,10,Cotton,Magnesium Sulphate
Black,120,60,60,500,10,Cotton,Magnesium Sulphate
Black,100,65,65,600,15,Cotton,Magnesium Sulphate
Black,105,65,65,600,15,Cotton,Magnesium Sulphate
Black,110,65,65,600,15,Cotton,Magnesium Sulphate
Black,115,65,65,600,15,Cotton,Magnesium Sulphate
Black,120,65,65,600,15,Cotton,Magnesium Sulphate
Black,100,70,70,500,20,Cotton,Magnesium Sulphate
Black,105,70,70,500,20,Cotton,Magnesium Sulphate
Black,110,70,70,500,20,Cotton,Magnesium Sulphate
Black,115,70,70,500,20,Cotton,Magnesium Sulphate
Black,120,70,70,500,20,Cotton,Magnesium Sulphate
Black,100,75,75,600,25,Cotton,Magnesium Sulphate
Black,105,75,75,600,25,Cotton,Magnesium Sulphate
Black,110,75,75,600,25,Cotton,Magnesium Sulphate
Black,115,75,75,600,25,Cotton,Magnesium Sulphate
Black,120,75,75,600,25,Cotton,Magnesium Sulphate
Black,100,80,80,500,30,Cotton,Magnesium Sulphate
Black,105,80,80,500,30,Cotton,Magnesium Sulphate
Black,110,80,80,500,30,Cotton,Magnesium Sulphate
Black,115,80,80,500,30,Cotton,Magnesium Sulphate
Black,120,80,80,500,30,Cotton,Magnesium Sulphate
Black,100,60,65,600,10,Cotton,DAP
Black,105,60,65,600,10,Cotton,DAP
Black,110,60,65,600,10,Cotton,DAP
Black,115,60,65,600,10,Cotton,DAP
Black,120,60,65,600,10,Cotton,DAP
Black,100,65,70,500,15,Cotton,DAP
Black,105,65,70,500,15,Cotton,DAP
Black,110,65,70,500,15,Cotton,DAP
Black,115,65,70,500,15,Cotton,DAP
Black,120,65,70,500,15,Cotton,DAP
Black,100,70,75,600,20,Cotton,DAP
Black,105,70,75,600,20,Cotton,DAP
Black,110,70,75,600,20,Cotton,DAP
Black,115,70,75,600,20,Cotton,DAP
Black,120,70,75,600,20,Cotton,DAP
Black,100,75,80,500,25,Cotton,DAP
Black,105,75,80,500,25,Cotton,DAP
Black,110,75,80,500,25,Cotton,DAP
Black,115,75,80,500,25,Cotton,DAP
Black,120,75,80,500,25,Cotton,DAP
Black,100,80,60,600,30,Cotton,DAP
Black,105,80,60,600,30,Cotton,DAP
Black,110,80,60,600,30,Cotton,DAP
Black,115,80,60,600,30,Cotton,DAP
Black,120,80,60,600,30,Cotton,DAP
Black,100,60,70,500,10,Cotton,12:32:16 NPK
Black,105,60,70,500,10,Cotton,12:32:16 NPK
Black,110,60,70,500,10,Cotton,12:32:16 NPK
Black,115,60,70,500,10,Cotton,12:32:16 NPK
Black,120,60,70,500,10,Cotton,12:32:16 NPK
Black,100,65,75,600,15,Cotton,12:32:16 NPK
Black,105,65,75,600,15,Cotton,12:32:16 NPK
Black,110,65,75,600,15,Cotton,12:32:16 NPK
Black,115,65,75,600,15,Cotton,12:32:16 NPK
Black,120,65,75,600,15,Cotton,12:32:16 NPK
Black,100,70,80,500,20,Cotton,12:32:16 NPK
Black,105,70,80,500,20,Cotton,12:32:16 NPK
Black,110,70,80,500,20,Cotton,12:32:16 NPK
Black,115,70,80,500,20,Cotton,12:32:16 NPK
Black,120,70,80,500,20,Cotton,12:32:16 NPK
Black,100,75,60,600,25,Cotton,12:32:16 NPK
Black,105,75,60,600,25,Cotton,12:32:16 NPK
Black,110,75,60,600,25,Cotton,12:32:16 NPK
Black,115,75,60,600,25,Cotton,12:32:16 NPK
Black,120,75,60,600,25,Cotton,12:32:16 NPK
Black,100,80,65,500,30,Cotton,12:32:16 NPK
Black,105,80,65,500,30,Cotton,12:32:16 NPK
Black,110,80,65,500,30,Cotton,12:32:16 NPK
Black,115,80,65,500,30,Cotton,12:32:16 NPK
Black,120,80,65,500,30,Cotton,12:32:16 NPK
Black,100,60,75,600,10,Cotton,Magnesium Sulphate
Black,105,60,75,600,10,Cotton,Magnesium Sulphate
Black,110,60,75,600,10,Cotton,Magnesium Sulphate
Black,115,60,75,600,10,Cotton,Magnesium Sulphate
Black,120,60,75,600,10,Cotton,Magnesium Sulphate
Black,100,65,80,500,15,Cotton,Magnesium Sulphate
Black,105,65,80,500,15,Cotton,Magnesium Sulphate
Black,110,65,80,500,15,Cotton,Magnesium Sulphate
Black,115,65,80,500,15,Cotton,Magnesium Sulphate
Black,120,65,80,500,15,Cotton,Magnesium Sulphate
Black,100,70,60,600,20,Cotton,Magnesium Sulphate
Black,105,70,60,600,20,Cotton,Magnesium Sulphate
Black,110,70,60,600,20,Cotton,Magnesium Sulphate
Black,115,70,60,600,20,Cotton,Magnesium Sulphate
Black,120,70,60,600,20,Cotton,Magnesium Sulphate
Black,100,75,65,500,25,Cotton,Magnesium Sulphate
Black,105,75,65,500,25,Cotton,Magnesium Sulphate
Black,110,75,65,500,25,Cotton,Magnesium Sulphate
Black,115,75,65,500,25,Cotton,Magnesium Sulphate
Black,120,75,65,500,25,Cotton,Magnesium Sulphate
Black,100,80,70,600,30,Cotton,Magnesium Sulphate
Black,105,80,70,600,30,Cotton,Magnesium Sulphate
Black,110,80,70,600,30,Cotton,Magnesium Sulphate
Black,115,80,70,600,30,Cotton,Magnesium Sulphate
Black,120,80,70,600,30,Cotton,Magnesium Sulphate
Black,100,60,80,500,10,Cotton,DAP
Black,105,60,80,500,10,Cotton,DAP
Black,110,60,80,500,10,Cotton,DAP
Black,115,60,80,500,10,Cotton,DAP
Black,120,60,80,500,10,Cotton,DAP
Black,100,65,60,600,15,Cotton,DAP
Black,105,65,60,600,15,Cotton,DAP
Black,110,65,60,600,15,Cotton,DAP
Black,115,65,60,600,15,Cotton,DAP
Black,120,65,60,600,15,Cotton,DAP
Black,100,70,65,500,20,Cotton,DAP
Black,105,70,65,500,20,Cotton,DAP
Black,110,70,65,500,20,Cotton,DAP
Black,115,70,65,500,20,Cotton,DAP
Black,120,70,65,500,20,Cotton,DAP
Black,100,75,70,600,25,Cotton,DAP
Black,105,75,70,600,25,Cotton,DAP
Black,110,75,70,600,25,Cotton,DAP
Black,115,75,70,600,25,Cotton,DAP
Black,120,75,70,600,25,Cotton,DAP
Black,100,80,75,500,30,Cotton,DAP
Black,105,80,75,500,30,Cotton,DAP
Black,110,80,75,500,30,Cotton,DAP
Black,115,80,75,500,30,Cotton,DAP
Black,120,80,75,500,30,Cotton,DAP
Red,50,30,20,600,20,Jowar,10:26:26 NPK
Red,55,30,20,600,20,Jowar,10:26:26 NPK
Red,60,30,20,600,20,Jowar,10:26:26 NPK
Red,50,35,25,700,25,Jowar,10:26:26 NPK
Red,55,35,25,700,25,Jowar,10:26:26 NPK
Red,60,35,25,700,25,Jowar,10:26:26 NPK
Red,50,40,30,600,30,Jowar,10:26:26 NPK
Red,55,40,30,600,30,Jowar,10:26:26 NPK
Red,60,40,30,600,30,Jowar,10:26:26 NPK
Red,50,30,25,700,20,Jowar,Urea
Red,55,30,25,700,20,Jowar,Urea
Red,60,30,25,700,20,Jowar,Urea
Red,50,35,30,600,25,Jowar,Urea
Red,55,35,30,600,25,Jowar,Urea
Red,60,35,30,600,25,Jowar,Urea
Red,50,40,20,700,30,Jowar,Urea
Red,55,40,20,700,30,Jowar,Urea
Red,60,40,20,700,30,Jowar,Urea
Red,50,30,30,600,20,Jowar,SSP
